Local time,Open,High,Low,Close,Volume
03.09.2015 00:00:00.000,0.97011,0.97702,0.96820,0.97392,81157.0234
04.09.2015 00:00:00.000,0.97393,0.97696,0.96833,0.97113,75321.7031
05.09.2015 00:00:00.000,0.97113,0.97113,0.97113,0.97113,0
06.09.2015 00:00:00.000,0.97129,0.97232,0.97119,0.97181,1523.48
07.09.2015 00:00:00.000,0.97181,0.97635,0.97069,0.97583,68243.1328
08.09.2015 00:00:00.000,0.97583,0.98210,0.96991,0.97799,72662.4688
09.09.2015 00:00:00.000,0.97799,0.98236,0.97160,0.97527,82144.2891
10.09.2015 00:00:00.000,0.97527,0.97927,0.97011,0.97323,83339.9375
11.09.2015 00:00:00.000,0.97322,0.97961,0.96781,0.96781,67958.9375
12.09.2015 00:00:00.000,0.96781,0.96781,0.96781,0.96781,0
13.09.2015 00:00:00.000,0.96893,0.96924,0.96802,0.96901,2549.48
14.09.2015 00:00:00.000,0.96900,0.97190,0.96671,0.96832,55162.5508
15.09.2015 00:00:00.000,0.96834,0.97632,0.96699,0.97423,55757.0586
16.09.2015 00:00:00.000,0.97423,0.97622,0.96693,0.97029,70405.4766
17.09.2015 00:00:00.000,0.97029,0.97242,0.95910,0.96198,85228.1484
18.09.2015 00:00:00.000,0.96198,0.97049,0.95274,0.96795,83595.4609
19.09.2015 00:00:00.000,0.96795,0.96795,0.96795,0.96795,0
20.09.2015 00:00:00.000,0.96715,0.97021,0.96711,0.96936,4076.96
21.09.2015 00:00:00.000,0.96935,0.97398,0.96425,0.97197,67513.7969
22.09.2015 00:00:00.000,0.97197,0.97566,0.97072,0.97534,65090.3516
23.09.2015 00:00:00.000,0.97539,0.98008,0.97352,0.97914,71562.2109
24.09.2015 00:00:00.000,0.97915,0.98035,0.96674,0.97813,75622.4375
25.09.2015 00:00:00.000,0.97816,0.98432,0.97431,0.97839,70274.7891
26.09.2015 00:00:00.000,0.97839,0.97839,0.97839,0.97839,0
27.09.2015 00:00:00.000,0.97657,0.97973,0.97645,0.97940,1948.39
28.09.2015 00:00:00.000,0.97939,0.98157,0.97216,0.97473,67019.5469
29.09.2015 00:00:00.000,0.97474,0.97474,0.96869,0.97110,86690.4375
30.09.2015 00:00:00.000,0.97111,0.97756,0.97087,0.97412,79362.3594
01.10.2015 00:00:00.000,0.97413,0.97884,0.97217,0.97631,70295.0469
02.10.2015 00:00:00.000,0.97632,0.97944,0.96443,0.97114,72617.1563
03.10.2015 00:00:00.000,0.97114,0.97114,0.97114,0.97114,0
04.10.2015 00:00:00.000,0.97085,0.97223,0.97055,0.97124,5535.1499
05.10.2015 00:00:00.000,0.97138,0.97672,0.96856,0.97549,65741.6875
06.10.2015 00:00:00.000,0.97549,0.97669,0.96642,0.96745,58121.7188
07.10.2015 00:00:00.000,0.96740,0.97393,0.96476,0.97334,77066.1016
08.10.2015 00:00:00.000,0.97330,0.97331,0.96226,0.96634,76363.6484
09.10.2015 00:00:00.000,0.96633,0.96754,0.95862,0.96136,67348.1797
10.10.2015 00:00:00.000,0.96136,0.96136,0.96136,0.96136,0
11.10.2015 00:00:00.000,0.96074,0.96160,0.96011,0.96131,2904.4399
12.10.2015 00:00:00.000,0.96129,0.96302,0.95948,0.96291,52569.8281
13.10.2015 00:00:00.000,0.96292,0.96456,0.95544,0.95835,60158.0117
14.10.2015 00:00:00.000,0.95833,0.95840,0.94834,0.94958,62152.1016
15.10.2015 00:00:00.000,0.94958,0.95524,0.94756,0.95150,67824.5078
16.10.2015 00:00:00.000,0.95153,0.95533,0.94969,0.95304,53401.1992
17.10.2015 00:00:00.000,0.95304,0.95304,0.95304,0.95304,0
18.10.2015 00:00:00.000,0.95240,0.95425,0.95067,0.95305,2235.47
19.10.2015 00:00:00.000,0.95307,0.95779,0.95215,0.95629,49384.6406
20.10.2015 00:00:00.000,0.95627,0.95705,0.94937,0.95597,51837.3281
21.10.2015 00:00:00.000,0.95595,0.96104,0.95275,0.95926,56184.3984
22.10.2015 00:00:00.000,0.95926,0.97384,0.95797,0.97365,83218.9922
23.10.2015 00:00:00.000,0.97370,0.98002,0.97114,0.97813,73890.2422
24.10.2015 00:00:00.000,0.97813,0.97813,0.97813,0.97813,0
25.10.2015 00:00:00.000,0.97889,0.97934,0.97838,0.97881,2562.1299
26.10.2015 00:00:00.000,0.97880,0.98387,0.97566,0.98256,63731.0586
27.10.2015 00:00:00.000,0.98256,0.98736,0.98052,0.98712,60976.6211
28.10.2015 00:00:00.000,0.98711,0.99566,0.98194,0.99386,71189.8438
29.10.2015 00:00:00.000,0.99387,0.99554,0.98812,0.98918,75156.6328
30.10.2015 00:00:00.000,0.98918,0.99101,0.98452,0.98740,81187.4531
31.10.2015 00:00:00.000,0.98740,0.98740,0.98740,0.98740,0
01.11.2015 00:00:00.000,0.98527,0.98712,0.98480,0.98626,3697.55
02.11.2015 00:00:00.000,0.98627,0.98915,0.98292,0.98715,54340.5195
03.11.2015 00:00:00.000,0.98715,0.99249,0.98441,0.99108,56157.8906
04.11.2015 00:00:00.000,0.99106,0.99511,0.98848,0.99316,66790.2813
05.11.2015 00:00:00.000,0.99321,0.99786,0.99213,0.99519,67901.5625
06.11.2015 00:00:00.000,0.99519,1.00760,0.99438,1.00348,79449.8906
07.11.2015 00:00:00.000,1.00348,1.00348,1.00348,1.00348,0
08.11.2015 00:00:00.000,1.00434,1.00611,1.00371,1.00570,2073.22
09.11.2015 00:00:00.000,1.00569,1.00613,0.99972,1.00308,71217.1719
10.11.2015 00:00:00.000,1.00310,1.00861,1.00194,1.00523,76033.4609
11.11.2015 00:00:00.000,1.00521,1.00717,1.00286,1.00342,66828.5469
12.11.2015 00:00:00.000,1.00342,1.00851,0.99889,1.00079,83824.9063
13.11.2015 00:00:00.000,1.00078,1.00945,0.99986,1.00575,78127.8594
14.11.2015 00:00:00.000,1.00575,1.00575,1.00575,1.00575,0
15.11.2015 00:00:00.000,1.00628,1.00903,1.00546,1.00784,5668.29
16.11.2015 00:00:00.000,1.00783,1.01026,1.00436,1.00950,73006.5625
17.11.2015 00:00:00.000,1.00950,1.01705,1.00919,1.01429,80793.2813
18.11.2015 00:00:00.000,1.01432,1.02190,1.01275,1.01887,75002.2734
19.11.2015 00:00:00.000,1.01885,1.02013,1.01215,1.01355,87366.1563
20.11.2015 00:00:00.000,1.01351,1.01976,1.01218,1.01833,76802.1016
21.11.2015 00:00:00.000,1.01833,1.01833,1.01833,1.01833,0
22.11.2015 00:00:00.000,1.01946,1.01975,1.01880,1.01968,2374.46
23.11.2015 00:00:00.000,1.01970,1.02257,1.01752,1.01842,75018.7266
24.11.2015 00:00:00.000,1.01842,1.01936,1.01438,1.01703,76021.9297
25.11.2015 00:00:00.000,1.01705,1.02595,1.01434,1.02180,86901.1328
26.11.2015 00:00:00.000,1.02180,1.02528,1.02138,1.02358,56527.9688
27.11.2015 00:00:00.000,1.02351,1.03277,1.02255,1.02896,77508
28.11.2015 00:00:00.000,1.02896,1.02896,1.02896,1.02896,0
29.11.2015 00:00:00.000,1.02987,1.03039,1.02945,1.03019,1650.53
30.11.2015 00:00:00.000,1.03019,1.03197,1.02579,1.02902,71085.3906
01.12.2015 00:00:00.000,1.02910,1.03015,1.02523,1.02608,79496.7813
02.12.2015 00:00:00.000,1.02627,1.03071,1.01791,1.01868,93717.3984
03.12.2015 00:00:00.000,1.01863,1.02675,0.98748,0.99333,129550.2188
04.12.2015 00:00:00.000,0.99378,1.00341,0.99110,0.99572,129208.1484
05.12.2015 00:00:00.000,0.99572,0.99572,0.99572,0.99572,0
06.12.2015 00:00:00.000,0.99701,0.99755,0.99572,0.99745,2539.4099
07.12.2015 00:00:00.000,0.99676,1.00313,0.99606,1.00033,89227.8828
08.12.2015 00:00:00.000,1.00056,1.00098,0.99169,0.99245,92264.2891
09.12.2015 00:00:00.000,0.99283,0.99441,0.98198,0.98324,91835.5
10.12.2015 00:00:00.000,0.98345,0.99076,0.98315,0.98831,80116.5313
11.12.2015 00:00:00.000,0.98825,0.98982,0.98029,0.98248,90617.7969
12.12.2015 00:00:00.000,0.98248,0.98248,0.98248,0.98248,0
13.12.2015 00:00:00.000,0.98348,0.98436,0.98248,0.98394,2389.5701
14.12.2015 00:00:00.000,0.98409,0.98721,0.97860,0.98541,103366.1406
15.12.2015 00:00:00.000,0.98569,0.99243,0.97982,0.99094,96529.1094
16.12.2015 00:00:00.000,0.99079,0.99375,0.98095,0.99138,111996.8438
17.12.2015 00:00:00.000,0.99253,0.99908,0.99083,0.99488,87593.0469
18.12.2015 00:00:00.000,0.99459,0.99754,0.99140,0.99165,82490.7422
19.12.2015 00:00:00.000,0.99165,0.99165,0.99165,0.99165,0
20.12.2015 00:00:00.000,0.99186,0.99314,0.99117,0.99298,1774.84
21.12.2015 00:00:00.000,0.99185,0.99680,0.98970,0.99239,74804.3281
22.12.2015 00:00:00.000,0.99273,0.99369,0.98552,0.98776,60514.0195
23.12.2015 00:00:00.000,0.98791,0.99446,0.98747,0.99064,56775.1094
24.12.2015 00:00:00.000,0.99059,0.99086,0.98517,0.98609,29528.3398
25.12.2015 00:00:00.000,0.98597,0.98818,0.98518,0.98655,1994.52
26.12.2015 00:00:00.000,0.98655,0.98655,0.98655,0.98655,0
27.12.2015 00:00:00.000,0.98575,0.98709,0.98534,0.98685,1632.51
28.12.2015 00:00:00.000,0.98696,0.99018,0.98567,0.98781,45249.4609
29.12.2015 00:00:00.000,0.98805,0.99427,0.98613,0.99246,47881.5703
30.12.2015 00:00:00.000,0.99230,0.99266,0.98567,0.98852,48122.1602
31.12.2015 00:00:00.000,0.98808,1.00286,0.98719,1.00160,46375.7617
01.01.2016 00:00:00.000,1.00160,1.00160,1.00160,1.00160,0
02.01.2016 00:00:00.000,1.00160,1.00160,1.00160,1.00160,0
03.01.2016 00:00:00.000,1.00160,1.00160,0.99916,0.99954,832.97
04.01.2016 00:00:00.000,0.99967,1.00625,0.99236,1.00205,82773.12010000001
05.01.2016 00:00:00.000,1.00209,1.01242,1.00066,1.00850,77303.8805
06.01.2016 00:00:00.000,1.00850,1.01196,1.00568,1.00758,83274.32990000001
07.01.2016 00:00:00.000,1.00760,1.00797,0.99220,0.99391,100030.4703
08.01.2016 00:00:00.000,0.99382,1.00516,0.99356,0.99430,108828.16980000002
09.01.2016 00:00:00.000,0.99430,0.99430,0.99430,0.99430,0
10.01.2016 00:00:00.000,0.99430,0.99511,0.99287,0.99295,1406.47
11.01.2016 00:00:00.000,0.99292,1.00227,0.98800,1.00138,94422.00879999998
12.01.2016 00:00:00.000,1.00138,1.00461,0.99659,1.00254,95368.6103
13.01.2016 00:00:00.000,1.00261,1.01059,1.00246,1.00619,102731.72139999998
14.01.2016 00:00:00.000,1.00619,1.00917,1.00091,1.00517,113127.2296
15.01.2016 00:00:00.000,1.00517,1.00601,0.99582,1.00085,120520.3496
16.01.2016 00:00:00.000,1.00085,1.00085,1.00085,1.00085,0
17.01.2016 00:00:00.000,1.00085,1.00207,0.99973,1.00155,1319.61
18.01.2016 00:00:00.000,1.00155,1.00723,1.00084,1.00496,58283.219600000004
19.01.2016 00:00:00.000,1.00495,1.00815,1.00013,1.00331,100221.47110000001
20.01.2016 00:00:00.000,1.00329,1.00573,0.99902,1.00452,131926.2812
21.01.2016 00:00:00.000,1.00452,1.01463,1.00122,1.00727,148783.5895
22.01.2016 00:00:00.000,1.00735,1.01655,1.00688,1.01533,109647.6006
23.01.2016 00:00:00.000,1.01533,1.01533,1.01533,1.01533,0
24.01.2016 00:00:00.000,1.01533,1.01664,1.01496,1.01659,560.95
25.01.2016 00:00:00.000,1.01659,1.01673,1.01234,1.01269,97556.53049999998
26.01.2016 00:00:00.000,1.01270,1.01982,1.01171,1.01729,97130.01920000001
27.01.2016 00:00:00.000,1.01730,1.01885,1.01298,1.01461,113269.4509
28.01.2016 00:00:00.000,1.01461,1.01771,1.01103,1.01393,110629.80049999998
29.01.2016 00:00:00.000,1.01386,1.02559,1.01326,1.02244,128039.1194
30.01.2016 00:00:00.000,1.02244,1.02244,1.02244,1.02244,0
31.01.2016 00:00:00.000,1.02244,1.02395,1.02141,1.02357,916.99
01.02.2016 00:00:00.000,1.02360,1.02490,1.02360,1.02440,3186.76
01.03.2016 00:00:00.000,0.99793,1.00091,0.99596,0.99708,105900.86950000002
02.03.2016 00:00:00.000,0.99709,1.00084,0.99546,0.99635,119052.31919999998
03.03.2016 00:00:00.000,0.99640,0.99822,0.98917,0.99163,116800.1
04.03.2016 00:00:00.000,0.99165,0.99882,0.98783,0.99262,127386.5598
05.03.2016 00:00:00.000,0.99262,0.99262,0.99262,0.99262,0
06.03.2016 00:00:00.000,0.99262,0.99409,0.99241,0.99399,1574.26
07.03.2016 00:00:00.000,0.99407,1.00118,0.99275,0.99548,103158.21960000001
08.03.2016 00:00:00.000,0.99550,0.99702,0.99010,0.99558,104179.19089999999
09.03.2016 00:00:00.000,0.99558,1.00389,0.99395,0.99710,107739.5697
10.03.2016 00:00:00.000,0.99711,1.00921,0.98096,0.98440,150504.95990000002
11.03.2016 00:00:00.000,0.98448,0.98900,0.98028,0.98201,114716.9298
12.03.2016 00:00:00.000,0.98201,0.98201,0.98201,0.98201,0
13.03.2016 00:00:00.000,0.98201,0.98397,0.98178,0.98218,1979.36
14.03.2016 00:00:00.000,0.98213,0.98814,0.98156,0.98725,99478.4693
15.03.2016 00:00:00.000,0.98725,0.98956,0.98488,0.98670,97524.06050000002
16.03.2016 00:00:00.000,0.98671,0.99130,0.97494,0.97814,117229.9503
17.03.2016 00:00:00.000,0.97815,0.97862,0.96509,0.96724,122971.50159999997
18.03.2016 00:00:00.000,0.96724,0.97168,0.96542,0.96914,111118.8303
19.03.2016 00:00:00.000,0.96914,0.96914,0.96914,0.96914,0
20.03.2016 00:00:00.000,0.96914,0.97031,0.96873,0.96968,1528.77
21.03.2016 00:00:00.000,0.96968,0.97299,0.96749,0.97057,91143.15950000001
22.03.2016 00:00:00.000,0.97057,0.97359,0.96881,0.97282,102752.53929999999
23.03.2016 00:00:00.000,0.97281,0.97657,0.97258,0.97523,93543.2
24.03.2016 00:00:00.000,0.97522,0.97730,0.97366,0.97557,81280.0894
25.03.2016 00:00:00.000,0.97551,0.97863,0.97505,0.97725,29689.090000000004
26.03.2016 00:00:00.000,0.97725,0.97725,0.97725,0.97725,0
27.03.2016 00:00:00.000,0.97725,0.97725,0.97725,0.97725,0
26.03.2016 22:00:00.000,0.97725,0.97725,0.97725,0.97725,0
28.03.2016 00:00:00.000,0.97723,0.97856,0.97223,0.97373,42558.950600000004
29.03.2016 00:00:00.000,0.97361,0.97624,0.96573,0.96646,110662.8604
30.03.2016 00:00:00.000,0.96645,0.96699,0.95922,0.96491,105835.01060000001
31.03.2016 00:00:00.000,0.96486,0.96623,0.95713,0.96165,112738.8704
01.04.2016 00:00:00.000,0.96153,0.96251,0.95543,0.95757,106040.61959999998
02.04.2016 00:00:00.000,0.95757,0.95757,0.95757,0.95757,0
03.04.2016 00:00:00.000,0.95757,0.95849,0.95697,0.95796,671.29
04.04.2016 00:00:00.000,0.95799,0.96146,0.95726,0.95860,92211.1399
05.04.2016 00:00:00.000,0.95860,0.96044,0.95460,0.95596,101273.8199
06.04.2016 00:00:00.000,0.95596,0.96213,0.95300,0.95575,105379.79099999998
07.04.2016 00:00:00.000,0.95584,0.95808,0.95213,0.95577,109536.58040000002
08.04.2016 00:00:00.000,0.95577,0.95822,0.95246,0.95330,88967.73999999999
09.04.2016 00:00:00.000,0.95330,0.95330,0.95330,0.95330,0
10.04.2016 00:00:00.000,0.95330,0.95330,0.95196,0.95314,935.28
11.04.2016 00:00:00.000,0.95316,0.95700,0.95021,0.95467,90598.95070000002
12.04.2016 00:00:00.000,0.95459,0.95930,0.94987,0.95515,96490.43080000002
13.04.2016 00:00:00.000,0.95515,0.96714,0.95487,0.96657,102129.50970000001
14.04.2016 00:00:00.000,0.96662,0.96877,0.96371,0.96663,96863.22050000001
15.04.2016 00:00:00.000,0.96663,0.96876,0.96475,0.96735,80011.68989999997
16.04.2016 00:00:00.000,0.96735,0.96735,0.96735,0.96735,0
17.04.2016 00:00:00.000,0.96735,0.96735,0.96378,0.96623,798.76
18.04.2016 00:00:00.000,0.96618,0.96788,0.96274,0.96435,81581.98
19.04.2016 00:00:00.000,0.96431,0.96495,0.95846,0.96191,87237.8499
20.04.2016 00:00:00.000,0.96193,0.97327,0.96023,0.97153,94161.28980000001
21.04.2016 00:00:00.000,0.97153,0.97531,0.96474,0.97455,113506.87049999999
22.04.2016 00:00:00.000,0.97455,0.97967,0.97317,0.97811,102486.3603
23.04.2016 00:00:00.000,0.97811,0.97811,0.97811,0.97811,0
24.04.2016 00:00:00.000,0.97811,0.97889,0.97791,0.97844,481.84
25.04.2016 00:00:00.000,0.97844,0.97862,0.97358,0.97516,99966.41059999999
26.04.2016 00:00:00.000,0.97518,0.97665,0.97014,0.97370,101182.4482
27.04.2016 00:00:00.000,0.97370,0.97524,0.96793,0.97130,113603.6596
28.04.2016 00:00:00.000,0.97131,0.97327,0.96562,0.96614,123655.7594
29.04.2016 00:00:00.000,0.96625,0.96704,0.95677,0.95922,118403.33930000002
30.04.2016 00:00:00.000,0.95922,0.95922,0.95922,0.95922,0
01.05.2016 00:00:00.000,0.95922,0.95922,0.95720,0.95812,441.37
02.05.2016 00:00:00.000,0.95813,0.96047,0.95344,0.95471,90272.97010000002
03.05.2016 00:00:00.000,0.95471,0.95535,0.94437,0.95460,112737.65
04.05.2016 00:00:00.000,0.95464,0.95896,0.95331,0.95745,112929.07910000002
05.05.2016 00:00:00.000,0.95746,0.96961,0.95679,0.96781,99311.2003
06.05.2016 00:00:00.000,0.96784,0.97285,0.96518,0.97217,97373.64080000002
07.05.2016 00:00:00.000,0.97217,0.97217,0.97217,0.97217,0
08.05.2016 00:00:00.000,0.97217,0.97268,0.97152,0.97248,337.56
09.05.2016 00:00:00.000,0.97249,0.97354,0.96836,0.97122,83794.0507
10.05.2016 00:00:00.000,0.97122,0.97623,0.96980,0.97589,81762.3701
11.05.2016 00:00:00.000,0.97591,0.97602,0.96982,0.97069,78940.839
12.05.2016 00:00:00.000,0.97069,0.97253,0.96635,0.97074,80705.65019999999
13.05.2016 00:00:00.000,0.97074,0.97738,0.97015,0.97440,94405.3009
14.05.2016 00:00:00.000,0.97440,0.97440,0.97440,0.97440,0
15.05.2016 00:00:00.000,0.97440,0.97557,0.97386,0.97548,394.99
16.05.2016 00:00:00.000,0.97560,0.97837,0.97471,0.97749,61904.249899999995
17.05.2016 00:00:00.000,0.97749,0.98077,0.97508,0.98038,77158.82909999999
18.05.2016 00:00:00.000,0.98038,0.98798,0.97978,0.98754,95140.3091
19.05.2016 00:00:00.000,0.98756,0.99220,0.98623,0.99060,94062.04139999999
20.05.2016 00:00:00.000,0.99056,0.99266,0.98956,0.99012,66136.1497
21.05.2016 00:00:00.000,0.99012,0.99012,0.99012,0.99012,0
22.05.2016 00:00:00.000,0.99012,0.99086,0.99012,0.99042,624.82
23.05.2016 00:00:00.000,0.99042,0.99230,0.98828,0.98943,75113.1799
24.05.2016 00:00:00.000,0.98943,0.99373,0.98901,0.99332,80621.14040000002
25.05.2016 00:00:00.000,0.99324,0.99344,0.98963,0.99122,78254.38989999998
26.05.2016 00:00:00.000,0.99121,0.99276,0.98717,0.98897,85263.08050000001
27.05.2016 00:00:00.000,0.98898,0.99484,0.98848,0.99454,96277.6001
28.05.2016 00:00:00.000,0.99454,0.99454,0.99454,0.99454,0
29.05.2016 00:00:00.000,0.99454,0.99459,0.99420,0.99440,432.16
30.05.2016 00:00:00.000,0.99445,0.99558,0.99194,0.99217,64617.79009999999
31.05.2016 00:00:00.000,0.99215,0.99506,0.98860,0.99365,106826.5705
01.06.2016 00:00:00.000,0.99364,0.99506,0.98616,0.98816,116639.87090000001
02.06.2016 00:00:00.000,0.98822,0.99100,0.98581,0.99044,111944.3102
03.06.2016 00:00:00.000,0.99043,0.99197,0.97534,0.97568,119496.0895
04.06.2016 00:00:00.000,0.97568,0.97568,0.97568,0.97568,0
05.06.2016 00:00:00.000,0.97568,0.97647,0.97530,0.97573,556.27
06.06.2016 00:00:00.000,0.97578,0.97755,0.96813,0.97047,111678.3397
07.06.2016 00:00:00.000,0.97049,0.97133,0.96445,0.96503,84072.8395
08.06.2016 00:00:00.000,0.96514,0.96587,0.95809,0.95912,76221.7002
09.06.2016 00:00:00.000,0.95912,0.96557,0.95776,0.96440,78650.3396
10.06.2016 00:00:00.000,0.96441,0.96574,0.96160,0.96324,83554.5101
11.06.2016 00:00:00.000,0.96324,0.96324,0.96324,0.96324,0
12.06.2016 00:00:00.000,0.96324,0.96525,0.96291,0.96460,1310.02
13.06.2016 00:00:00.000,0.96474,0.96780,0.96292,0.96404,89411.96990000001
14.06.2016 00:00:00.000,0.96396,0.96682,0.96206,0.96334,86621.10010000001
15.06.2016 00:00:00.000,0.96341,0.96634,0.95907,0.96150,92160.97009999999
16.06.2016 00:00:00.000,0.96149,0.96863,0.95712,0.96479,128541.94949999999
17.06.2016 00:00:00.000,0.96479,0.96588,0.95880,0.95892,89291.7902
18.06.2016 00:00:00.000,0.95892,0.95892,0.95892,0.95892,0
19.06.2016 00:00:00.000,0.95892,0.96333,0.95892,0.96305,992.4
20.06.2016 00:00:00.000,0.96305,0.96416,0.95750,0.96167,94830.43029999999
21.06.2016 00:00:00.000,0.96168,0.96274,0.95717,0.96223,84069.8689
22.06.2016 00:00:00.000,0.96226,0.96274,0.95503,0.95864,84380.2401
23.06.2016 00:00:00.000,0.95863,0.96543,0.95211,0.96318,110676.8492
24.06.2016 00:00:00.000,0.96288,0.98023,0.95888,0.97079,218005.0699
25.06.2016 00:00:00.000,0.97079,0.97079,0.97079,0.97079,0
26.06.2016 00:00:00.000,0.97079,0.97468,0.97079,0.97262,2359.47
27.06.2016 00:00:00.000,0.97263,0.98189,0.97055,0.97724,138406.8399
28.06.2016 00:00:00.000,0.97739,0.98367,0.97627,0.97999,92229.3998
29.06.2016 00:00:00.000,0.97999,0.98227,0.97793,0.97915,91886.61959999998
30.06.2016 00:00:00.000,0.97917,0.98200,0.97273,0.97616,112814.98039999999
01.07.2016 00:00:00.000,0.97617,0.97805,0.97100,0.97247,87225.37000000001
02.07.2016 00:00:00.000,0.97247,0.97247,0.97247,0.97247,0
03.07.2016 00:00:00.000,0.97247,0.97504,0.97186,0.97323,584.06
04.07.2016 00:00:00.000,0.97327,0.97583,0.96999,0.97125,47883.94980000001
05.07.2016 00:00:00.000,0.97125,0.97739,0.96849,0.97722,77312.8298
