Local time,Open,High,Low,Close,Volume
01.07.2015 21:00:00.000,0.94887,0.94890,0.94835,0.94868,333.51
01.07.2015 21:15:00.000,0.94867,0.94895,0.94831,0.94852,400.8900000000001
01.07.2015 21:30:00.000,0.94852,0.94852,0.94787,0.94819,455.57000000000005
01.07.2015 21:45:00.000,0.94819,0.94819,0.94764,0.94786,410.21
01.07.2015 22:00:00.000,0.94791,0.94812,0.94752,0.94777,250.73000000000002
01.07.2015 22:15:00.000,0.94777,0.94817,0.94770,0.94803,185.62
01.07.2015 22:30:00.000,0.94803,0.94813,0.94781,0.94785,230.78
01.07.2015 22:45:00.000,0.94786,0.94844,0.94785,0.94788,267.73
01.07.2015 23:00:00.000,0.94782,0.94834,0.94762,0.94766,217.8
01.07.2015 23:15:00.000,0.94766,0.94802,0.94749,0.94753,154.55
01.07.2015 23:30:00.000,0.94758,0.94787,0.94738,0.94748,248.71
01.07.2015 23:45:00.000,0.94749,0.94800,0.94695,0.94794,388.76
02.07.2015 00:00:00.000,0.94786,0.94796,0.94784,0.94790,268.86
02.07.2015 00:15:00.000,0.94791,0.94835,0.94790,0.94824,411.77000000000004
02.07.2015 00:30:00.000,0.94820,0.94823,0.94810,0.94817,50.58
02.07.2015 00:45:00.000,0.94817,0.94865,0.94806,0.94810,461.60999999999996
02.07.2015 01:00:00.000,0.94810,0.94864,0.94809,0.94864,213.48
02.07.2015 01:15:00.000,0.94864,0.94864,0.94846,0.94857,83.25
02.07.2015 01:30:00.000,0.94857,0.94860,0.94842,0.94848,108.97
02.07.2015 01:45:00.000,0.94846,0.94881,0.94845,0.94870,261.49
02.07.2015 02:00:00.000,0.94870,0.94889,0.94856,0.94859,399.49
02.07.2015 02:15:00.000,0.94859,0.94872,0.94844,0.94860,205.12
02.07.2015 02:30:00.000,0.94859,0.94866,0.94838,0.94841,215.99
02.07.2015 02:45:00.000,0.94842,0.94844,0.94796,0.94817,279.79
02.07.2015 03:00:00.000,0.94818,0.94832,0.94806,0.94815,286.05
02.07.2015 03:15:00.000,0.94816,0.94817,0.94776,0.94780,217.18
02.07.2015 03:30:00.000,0.94782,0.94785,0.94731,0.94764,400.5
02.07.2015 03:45:00.000,0.94764,0.94801,0.94741,0.94800,361.81000000000006
02.07.2015 04:00:00.000,0.94799,0.94814,0.94707,0.94708,460.57
02.07.2015 04:15:00.000,0.94708,0.94717,0.94641,0.94669,327.85999999999996
02.07.2015 04:30:00.000,0.94670,0.94694,0.94603,0.94641,651.69
02.07.2015 04:45:00.000,0.94642,0.94704,0.94637,0.94661,338.53
02.07.2015 05:00:00.000,0.94662,0.94664,0.94615,0.94656,277.38
02.07.2015 05:15:00.000,0.94656,0.94656,0.94608,0.94629,234.49
02.07.2015 05:30:00.000,0.94630,0.94652,0.94630,0.94647,100.34
02.07.2015 05:45:00.000,0.94648,0.94660,0.94625,0.94636,167.23000000000002
02.07.2015 06:00:00.000,0.94636,0.94664,0.94633,0.94664,184.35000000000002
02.07.2015 06:15:00.000,0.94664,0.94669,0.94610,0.94617,167.21
02.07.2015 06:30:00.000,0.94617,0.94649,0.94602,0.94628,266.68
02.07.2015 06:45:00.000,0.94627,0.94648,0.94583,0.94584,186.37
02.07.2015 07:00:00.000,0.94584,0.94638,0.94584,0.94619,219.22000000000003
02.07.2015 07:15:00.000,0.94620,0.94630,0.94611,0.94613,171.73
02.07.2015 07:30:00.000,0.94612,0.94641,0.94529,0.94557,551.0600000000001
02.07.2015 07:45:00.000,0.94557,0.94567,0.94502,0.94521,357.19999999999993
02.07.2015 08:00:00.000,0.94522,0.94624,0.94522,0.94617,757.4900000000001
02.07.2015 08:15:00.000,0.94618,0.94667,0.94607,0.94610,648.0500000000001
02.07.2015 08:30:00.000,0.94610,0.94644,0.94594,0.94603,1464.92
02.07.2015 08:45:00.000,0.94603,0.94639,0.94479,0.94524,1662.29
02.07.2015 09:00:00.000,0.94524,0.94696,0.94496,0.94676,2242.22
02.07.2015 09:15:00.000,0.94677,0.94823,0.94672,0.94783,2347.09
02.07.2015 09:30:00.000,0.94783,0.94878,0.94774,0.94852,1956.32
02.07.2015 09:45:00.000,0.94852,0.94888,0.94792,0.94848,1947.5899999999997
02.07.2015 10:00:00.000,0.94848,0.94878,0.94734,0.94817,2189.14
02.07.2015 10:15:00.000,0.94818,0.94928,0.94720,0.94739,1649.52
02.07.2015 10:30:00.000,0.94739,0.94740,0.94633,0.94700,2099.1699999999996
02.07.2015 10:45:00.000,0.94700,0.94774,0.94696,0.94703,1548.5300000000002
02.07.2015 11:00:00.000,0.94703,0.94757,0.94700,0.94723,1601.7699999999998
02.07.2015 11:15:00.000,0.94723,0.94810,0.94714,0.94779,1784.34
02.07.2015 11:30:00.000,0.94782,0.94887,0.94757,0.94872,1751.0100000000002
02.07.2015 11:45:00.000,0.94870,0.94974,0.94852,0.94971,1469.87
02.07.2015 12:00:00.000,0.94971,0.94995,0.94917,0.94935,1370.9799999999998
02.07.2015 12:15:00.000,0.94935,0.94961,0.94851,0.94852,1414.4299999999998
02.07.2015 12:30:00.000,0.94852,0.94886,0.94833,0.94850,1275.2500000000002
02.07.2015 12:45:00.000,0.94850,0.94979,0.94845,0.94909,1637.2000000000003
02.07.2015 13:00:00.000,0.94912,0.94970,0.94910,0.94933,1160.4199999999998
02.07.2015 13:15:00.000,0.94933,0.94962,0.94913,0.94931,1369.95
02.07.2015 13:30:00.000,0.94932,0.94980,0.94926,0.94939,1675.98
02.07.2015 13:45:00.000,0.94942,0.94981,0.94867,0.94967,1931.6899999999998
02.07.2015 14:00:00.000,0.94967,0.95027,0.94886,0.94949,2134.74
02.07.2015 14:15:00.000,0.94948,0.95032,0.94889,0.94929,2061.43
02.07.2015 14:30:00.000,0.94929,0.94929,0.94468,0.94816,4092.97
02.07.2015 14:45:00.000,0.94816,0.94893,0.94283,0.94348,2789.6299999999997
02.07.2015 15:00:00.000,0.94356,0.94438,0.94210,0.94290,2804.35
02.07.2015 15:15:00.000,0.94289,0.94425,0.94260,0.94387,2097.13
02.07.2015 15:30:00.000,0.94387,0.94396,0.94299,0.94361,2110.13
02.07.2015 15:45:00.000,0.94361,0.94422,0.94255,0.94263,2187.36
02.07.2015 16:00:00.000,0.94265,0.94432,0.94179,0.94384,2921.4399999999996
02.07.2015 16:15:00.000,0.94386,0.94412,0.94186,0.94205,2360.2599999999998
02.07.2015 16:30:00.000,0.94209,0.94343,0.94194,0.94272,2351.6500000000005
02.07.2015 16:45:00.000,0.94270,0.94411,0.94265,0.94355,2578.25
02.07.2015 17:00:00.000,0.94356,0.94435,0.94294,0.94421,1943.5800000000002
02.07.2015 17:15:00.000,0.94420,0.94479,0.94378,0.94379,1669.0500000000002
02.07.2015 17:30:00.000,0.94377,0.94413,0.94302,0.94407,1593.79
02.07.2015 17:45:00.000,0.94407,0.94408,0.94299,0.94371,1621.78
02.07.2015 18:00:00.000,0.94370,0.94413,0.94316,0.94404,581.95
02.07.2015 18:15:00.000,0.94402,0.94428,0.94372,0.94417,511.77
02.07.2015 18:30:00.000,0.94418,0.94486,0.94396,0.94476,527.6
02.07.2015 18:45:00.000,0.94477,0.94477,0.94418,0.94468,424.51
02.07.2015 19:00:00.000,0.94466,0.94466,0.94387,0.94431,532.53
02.07.2015 19:15:00.000,0.94430,0.94479,0.94424,0.94473,374.32
02.07.2015 19:30:00.000,0.94472,0.94518,0.94449,0.94482,492.19000000000005
02.07.2015 19:45:00.000,0.94483,0.94548,0.94405,0.94407,478.61
02.07.2015 20:00:00.000,0.94408,0.94421,0.94373,0.94414,476.28
02.07.2015 20:15:00.000,0.94414,0.94416,0.94372,0.94389,283.73999999999995
02.07.2015 20:30:00.000,0.94387,0.94475,0.94387,0.94428,402.78000000000003
02.07.2015 20:45:00.000,0.94428,0.94444,0.94348,0.94350,522.1299999999999
02.07.2015 21:00:00.000,0.94352,0.94416,0.94352,0.94384,349.49
02.07.2015 21:15:00.000,0.94384,0.94394,0.94339,0.94339,274.58
02.07.2015 21:30:00.000,0.94341,0.94356,0.94298,0.94314,283.67999999999995
02.07.2015 21:45:00.000,0.94313,0.94369,0.94291,0.94362,569.33
02.07.2015 22:00:00.000,0.94368,0.94397,0.94346,0.94377,279.59
02.07.2015 22:15:00.000,0.94377,0.94380,0.94347,0.94368,135.49
02.07.2015 22:30:00.000,0.94370,0.94372,0.94334,0.94357,283.32
02.07.2015 22:45:00.000,0.94357,0.94372,0.94335,0.94335,255.6
02.07.2015 23:00:00.000,0.94330,0.94350,0.94301,0.94332,155.37
02.07.2015 23:15:00.000,0.94332,0.94362,0.94325,0.94337,275.61
02.07.2015 23:30:00.000,0.94336,0.94343,0.94330,0.94336,217.67000000000002
02.07.2015 23:45:00.000,0.94336,0.94345,0.94333,0.94335,57.75
03.07.2015 00:00:00.000,0.94335,0.94369,0.94328,0.94351,566.9499999999999
03.07.2015 00:15:00.000,0.94350,0.94353,0.94297,0.94314,543.67
03.07.2015 00:30:00.000,0.94313,0.94319,0.94301,0.94312,442.4
03.07.2015 00:45:00.000,0.94312,0.94312,0.94274,0.94286,154.44
03.07.2015 01:00:00.000,0.94286,0.94353,0.94286,0.94343,174.88
03.07.2015 01:15:00.000,0.94344,0.94348,0.94313,0.94313,107.69
03.07.2015 01:30:00.000,0.94314,0.94360,0.94313,0.94358,74.87
03.07.2015 01:45:00.000,0.94360,0.94362,0.94354,0.94360,74.24000000000001
03.07.2015 02:00:00.000,0.94357,0.94380,0.94336,0.94338,182.37
03.07.2015 02:15:00.000,0.94336,0.94344,0.94274,0.94276,257.44
03.07.2015 02:30:00.000,0.94277,0.94314,0.94269,0.94299,385.48
03.07.2015 02:45:00.000,0.94300,0.94318,0.94299,0.94316,267
03.07.2015 03:00:00.000,0.94316,0.94319,0.94302,0.94314,520.3299999999999
03.07.2015 03:15:00.000,0.94313,0.94326,0.94299,0.94301,350.09000000000003
03.07.2015 03:30:00.000,0.94302,0.94331,0.94302,0.94320,325.15999999999997
03.07.2015 03:45:00.000,0.94319,0.94329,0.94307,0.94316,363.2
03.07.2015 04:00:00.000,0.94317,0.94330,0.94311,0.94314,205.82999999999998
03.07.2015 04:15:00.000,0.94315,0.94319,0.94274,0.94303,302.23
03.07.2015 04:30:00.000,0.94302,0.94323,0.94298,0.94321,147.39000000000001
03.07.2015 04:45:00.000,0.94321,0.94325,0.94307,0.94307,132.12
03.07.2015 05:00:00.000,0.94309,0.94314,0.94298,0.94306,119.61000000000001
03.07.2015 05:15:00.000,0.94307,0.94323,0.94301,0.94312,320.06000000000006
03.07.2015 05:30:00.000,0.94311,0.94316,0.94299,0.94313,163.49
03.07.2015 05:45:00.000,0.94313,0.94324,0.94306,0.94311,127.36
03.07.2015 06:00:00.000,0.94311,0.94323,0.94235,0.94253,234.66000000000003
03.07.2015 06:15:00.000,0.94254,0.94257,0.94245,0.94254,163.78999999999996
03.07.2015 06:30:00.000,0.94255,0.94265,0.94249,0.94264,226.33
03.07.2015 06:45:00.000,0.94264,0.94273,0.94254,0.94256,181.69
03.07.2015 07:00:00.000,0.94257,0.94259,0.94207,0.94213,427.92
03.07.2015 07:15:00.000,0.94211,0.94261,0.94211,0.94259,134.9
03.07.2015 07:30:00.000,0.94258,0.94261,0.94224,0.94228,152.29999999999998
03.07.2015 07:45:00.000,0.94228,0.94229,0.94201,0.94214,285.35
03.07.2015 08:00:00.000,0.94214,0.94261,0.94200,0.94200,557.79
03.07.2015 08:15:00.000,0.94200,0.94232,0.94177,0.94215,417.22
03.07.2015 08:30:00.000,0.94215,0.94284,0.94195,0.94200,1033.07
03.07.2015 08:45:00.000,0.94200,0.94217,0.94139,0.94213,1186.76
03.07.2015 09:00:00.000,0.94212,0.94262,0.94151,0.94225,1799.3999999999999
03.07.2015 09:15:00.000,0.94225,0.94271,0.94188,0.94229,1849.25
03.07.2015 09:30:00.000,0.94229,0.94264,0.94144,0.94201,1892.6200000000001
03.07.2015 09:45:00.000,0.94199,0.94247,0.94157,0.94225,1863.9899999999998
03.07.2015 10:00:00.000,0.94227,0.94227,0.94073,0.94118,1867.7600000000002
03.07.2015 10:15:00.000,0.94118,0.94157,0.94083,0.94105,1361.5800000000002
03.07.2015 10:30:00.000,0.94105,0.94157,0.94080,0.94152,2102.2
03.07.2015 10:45:00.000,0.94153,0.94233,0.94138,0.94172,1986.6600000000003
03.07.2015 11:00:00.000,0.94176,0.94218,0.94143,0.94157,1601.6999999999996
03.07.2015 11:15:00.000,0.94157,0.94177,0.94086,0.94134,1390.1399999999999
03.07.2015 11:30:00.000,0.94132,0.94189,0.94132,0.94160,1303.26
03.07.2015 11:45:00.000,0.94161,0.94192,0.94097,0.94114,1111.47
03.07.2015 12:00:00.000,0.94113,0.94168,0.94102,0.94139,1207.6599999999999
03.07.2015 12:15:00.000,0.94139,0.94177,0.94103,0.94109,1728.1000000000001
03.07.2015 12:30:00.000,0.94110,0.94156,0.94099,0.94146,1204.3300000000004
03.07.2015 12:45:00.000,0.94145,0.94219,0.94137,0.94178,1208.66
03.07.2015 13:00:00.000,0.94177,0.94307,0.94164,0.94258,1555.93
03.07.2015 13:15:00.000,0.94258,0.94300,0.94211,0.94241,1273.51
03.07.2015 13:30:00.000,0.94240,0.94262,0.94204,0.94236,1703.08
03.07.2015 13:45:00.000,0.94237,0.94250,0.94197,0.94232,1304.9300000000003
03.07.2015 14:00:00.000,0.94232,0.94333,0.94229,0.94319,1313.04
03.07.2015 14:15:00.000,0.94320,0.94354,0.94282,0.94348,1381.2300000000002
03.07.2015 14:30:00.000,0.94349,0.94411,0.94327,0.94374,1702.2799999999995
03.07.2015 14:45:00.000,0.94374,0.94376,0.94229,0.94234,1734.6899999999998
03.07.2015 15:00:00.000,0.94235,0.94269,0.94200,0.94249,1392.28
03.07.2015 15:15:00.000,0.94248,0.94251,0.94174,0.94201,1273.5900000000001
03.07.2015 15:30:00.000,0.94199,0.94227,0.94050,0.94078,1359.15
03.07.2015 15:45:00.000,0.94079,0.94145,0.94064,0.94081,1189.5500000000002
03.07.2015 16:00:00.000,0.94083,0.94126,0.94020,0.94030,1390.0200000000002
03.07.2015 16:15:00.000,0.94030,0.94086,0.94022,0.94039,1236.87
03.07.2015 16:30:00.000,0.94038,0.94070,0.93991,0.94030,1375
03.07.2015 16:45:00.000,0.94030,0.94178,0.94026,0.94161,1869.4400000000003
03.07.2015 17:00:00.000,0.94162,0.94209,0.94072,0.94074,1637.68
03.07.2015 17:15:00.000,0.94074,0.94128,0.94071,0.94119,1139.1799999999998
03.07.2015 17:30:00.000,0.94118,0.94203,0.94050,0.94198,1246.2400000000002
03.07.2015 17:45:00.000,0.94198,0.94205,0.94087,0.94131,1464.25
03.07.2015 18:00:00.000,0.94131,0.94141,0.94007,0.94008,692.3300000000002
03.07.2015 18:15:00.000,0.94009,0.94103,0.94003,0.94088,294.56
03.07.2015 18:30:00.000,0.94088,0.94216,0.94084,0.94202,489.23
03.07.2015 18:45:00.000,0.94203,0.94331,0.94172,0.94282,1779.86
03.07.2015 19:00:00.000,0.94282,0.94282,0.94172,0.94198,1527.8100000000002
03.07.2015 19:15:00.000,0.94199,0.94218,0.94168,0.94179,1294.5200000000002
03.07.2015 19:30:00.000,0.94181,0.94285,0.94181,0.94240,304.26000000000005
03.07.2015 19:45:00.000,0.94233,0.94239,0.94195,0.94209,500.40999999999997
03.07.2015 20:00:00.000,0.94209,0.94209,0.94073,0.94078,262.67
03.07.2015 20:15:00.000,0.94077,0.94104,0.94060,0.94102,264.36
03.07.2015 20:30:00.000,0.94101,0.94109,0.94098,0.94109,195.41000000000003
03.07.2015 20:45:00.000,0.94110,0.94133,0.94109,0.94121,230.25
03.07.2015 21:00:00.000,0.94120,0.94122,0.94107,0.94112,297.05
03.07.2015 21:15:00.000,0.94113,0.94113,0.94088,0.94089,278.43
03.07.2015 21:30:00.000,0.94094,0.94100,0.94044,0.94081,347.3
03.07.2015 21:45:00.000,0.94080,0.94093,0.94020,0.94026,443.18
03.07.2015 22:00:00.000,0.94026,0.94097,0.94025,0.94025,480.06999999999994
03.07.2015 22:15:00.000,0.94025,0.94036,0.93991,0.94019,450.36
03.07.2015 22:30:00.000,0.94018,0.94038,0.93986,0.94029,379
03.07.2015 22:45:00.000,0.94029,0.94071,0.93893,0.93913,889.3299999999999
03.07.2015 23:00:00.000,0.93913,0.93913,0.93913,0.93913,0
03.07.2015 23:15:00.000,0.93913,0.93913,0.93913,0.93913,0
03.07.2015 23:30:00.000,0.93913,0.93913,0.93913,0.93913,0
03.07.2015 23:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 00:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 00:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 00:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 00:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 01:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 01:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 01:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 01:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 02:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 02:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 02:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 02:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 03:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 03:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 03:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 03:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 04:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 04:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 04:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 04:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 05:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 05:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 05:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 05:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 06:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 06:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 06:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 06:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 07:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 07:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 07:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 07:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 08:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 08:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 08:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 08:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 09:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 09:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 09:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 09:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 10:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 10:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 10:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 10:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 11:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 11:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 11:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 11:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 12:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 12:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 12:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 12:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 13:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 13:15:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 13:30:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 13:45:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 14:00:00.000,0.93913,0.93913,0.93913,0.93913,0
04.07.2015 14:15:00.000,0.93913,0.93913,0.93913,0.93913,0
